wavelength,violet_390_22,blue_440_20,cyan_475_28,Teal_510_25,green_555_28,yellow_575_25,Red_635_22,nIR_740_20
648.0,,,,,,0.0915031914136965,,
649.0,,,,,,0.1023055787532995,,
650.0,,,,,,0.09094095126218389,,
616.5,,,,,,,0.068068272552336,
616.8,,,,,,,0.00198851135733432,
617.0,,,,,,,0.051548333893056,
617.2,,,,,,,0.07449269513767201,
617.5,,,,,,,0.10294370555742,
617.7,,,,,,,0.048795009286464,
617.9,,,,,,,0.08183489109516,
618.2,,,,,,,0.0552194318718,
618.4,,,,,,,0.052466107265208,
618.6,,,,,,,0.06164385000505201,
618.9,,,,,,,0.08458821124966799,
619.1,,,,,,,0.039617262132588,
619.3,,,,,,,0.06623272580803201,
619.5,,,,,,,0.08550598462182,
619.8,,,,,,,0.073574917313436,
620.0,,,,,,,0.080917117684956,
620.2,,,,,,,0.07724601529218,
620.5,,,,,,,0.114874768451772,
620.7,,,,,,,0.161681264313156,
620.9,,,,,,,0.23418545043978,
621.2,,,,,,,0.313114050247572,
621.4,,,,,,,0.43701361679052,
621.6,,,,,,,0.6288284496690001,
621.8,,,,,,,0.8362454830707601,
622.1,,,,,,,1.15195988214972,
622.3,,,,,,,1.46859207263748,
622.5,,,,,,,1.87700167263924,
622.8,,,,,,,2.43500860064448,
623.0,,,,,,,3.09121740458496,
623.2,,,,,,,3.59323985460384,
623.5,,,,,,,4.427496871434,
623.7,,,,,,,5.13968972832,
623.9,,,,,,,5.766529784047201,
624.2,,,,,,,6.501667064659201,
624.4,,,,,,,7.1945869450392,
624.6,,,,,,,7.835193655001999,
624.8,,,,,,,8.067390764202,
625.1,,,,,,,8.7043260269448,
625.3,,,,,,,9.008109283068,
625.5,,,,,,,9.4725029382984,
625.8,,,,,,,9.6808376192724,
626.0,,,,,,,9.884583419306402,
626.2,,,,,,,10.5206018114988,
626.5,,,,,,,10.6738704425052,
626.7,,,,,,,11.0611704945924,
626.9,,,,,,,11.5714535604444,
627.2,,,,,,,11.540249371728,
627.4,,,,,,,11.8935917885736,
627.6,,,,,,,11.8660584801024,
627.8,,,,,,,12.457105462368,
628.1,,,,,,,12.5452122732216,
628.3,,,,,,,12.8673505013508,
628.5,,,,,,,13.1123968310664,
628.8,,,,,,,13.4281107324252,
629.0,,,,,,,13.564859837256,
629.2,,,,,,,13.6603084086,
629.5,,,,,,,14.043937580442,
629.7,,,,,,,14.211890870184,
629.9,,,,,,,14.3853499152216,
630.2,,,,,,,14.6037803739912,
630.4,,,,,,,14.8258817092008,
630.6,,,,,,,14.6056152452364,
630.9,,,,,,,14.872687994178,
631.1,,,,,,,15.0094370952036,
631.3,,,,,,,15.15444539805,
631.5,,,,,,,15.2893573599312,
631.8,,,,,,,15.3168906645972,
632.0,,,,,,,15.101213656158,
632.2,,,,,,,15.1856495867664,
632.5,,,,,,,15.1140623058936,
632.7,,,,,,,14.8653462298824,
632.9,,,,,,,14.6845442904048,
633.2,,,,,,,14.4450048499344,
633.4,,,,,,,14.3941545886572,
633.6,,,,,,,14.0275915561656,
633.9,,,,,,,14.0054540022684,
634.1,,,,,,,13.3213909570056,
634.3,,,,,,,12.9905047605312,
634.6,,,,,,,12.6259671180384,
634.8,,,,,,,12.3361036107624,
635.0,,,,,,,12.0330251575884,
635.2,,,,,,,11.6553111310944,
635.5,,,,,,,11.3155601580504,
635.7,,,,,,,10.9948757674644,
635.9,,,,,,,10.4921306544096,
636.2,,,,,,,10.3058626478724,
636.4,,,,,,,9.7038098285688,
636.6,,,,,,,9.242441219818799,
636.9,,,,,,,8.8646018842836,
637.1,,,,,,,8.5914762075072,
637.3,,,,,,,8.1273932811036,
637.6,,,,,,,7.646378036623201,
637.8,,,,,,,6.9941332594476,
638.0,,,,,,,6.758980282303201,
638.3,,,,,,,6.4607436036612,
638.5,,,,,,,6.2367178037724,
638.7,,,,,,,5.8707938051532,
638.9,,,,,,,5.533196936803201,
639.2,,,,,,,5.4331600438836,
639.4,,,,,,,5.1030710748612,
639.6,,,,,,,4.847996452572001,
639.9,,,,,,,4.8074081003172,
640.1,,,,,,,4.45211967375,
640.3,,,,,,,4.3247496296844,
640.6,,,,,,,4.210597370196,
640.8,,,,,,,3.8522799283248,
641.0,,,,,,,3.9697183471176,
641.3,,,,,,,3.59512802794908,
641.5,,,,,,,3.57476807703708,
641.7,,,,,,,3.23655202540152,
642.0,,,,,,,3.1313416525776,
642.2,,,,,,,3.04765617095604,
642.4,,,,,,,2.80409600091348,
642.7,,,,,,,2.64901999389552,
642.9,,,,,,,2.5188313008222,
643.1,,,,,,,2.41623743679108,
643.3,,,,,,,2.1423838522716,
643.6,,,,,,,1.94565888292104,
643.8,,,,,,,1.7835179612166,
644.0,,,,,,,1.57230423966672,
644.3,,,,,,,1.45524146907636,
644.5,,,,,,,1.2729072999888,
644.7,,,,,,,0.93303626184972,
645.0,,,,,,,0.8204540750658,
645.2,,,,,,,0.66570984495792,
645.4,,,,,,,0.50974588652904,
645.7,,,,,,,0.377332281638172,
645.9,,,,,,,0.323960202067572,
646.1,,,,,,,0.273463865562636,
646.4,,,,,,,0.169800728116824,
646.6,,,,,,,0.135273754855764,
646.8,,,,,,,0.157268598532164,
647.1,,,,,,,0.133672386930768,
647.3,,,,,,,0.115169423390784,
647.5,,,,,,,0.08564067819946801,
647.7,,,,,,,0.120801357177732,
648.0,,,,,,,0.077838842506824,
648.2,,,,,,,0.119553915432924,
648.4,,,,,,,0.08920884011482799,
648.7,,,,,,,0.106975290261672,
648.9,,,,,,,0.134947949293836,
649.1,,,,,,,0.109156231356984,
649.4,,,,,,,0.08023660633346401,
649.6,,,,,,,0.130306500200772,
649.8,,,,,,,0.076128270250536,
650.1,,,,,,,0.07910646661386,
650.3,,,,,,,0.115042659203052,
650.5,,,,,,,0.10193124001158,
650.8,,,,,,,0.127087515728208,
651.0,,,,,,,0.050136868583676,
651.2,,,,,,,0.076960893330468,
651.5,,,,,,,0.062908873790616,
651.7,,,,,,,0.0157195836258804,
651.9,,,,,,,0.08482195597176001,
650.0,,,,,,,,0.0127101827904006
700.2,,,,,,,,0.0214614563557428
700.4,,,,,,,,0.05354946
700.7,,,,,,,,0.005209091159262
700.9,,,,,,,,0.003958909219875
701.1,,,,,,,,0.026462182599738
701.4,,,,,,,,0.03354655
701.6,,,,,,,,0.0227116382951298
701.8,,,,,,,,0.00104182
702.1,,,,,,,,0.00020836364066874
702.3,,,,,,,,0.03729709
702.5,,,,,,,,0.02022001
702.8,,,,,,,,0.0102098189116266
703.0,,,,,,,,0.0452149131833622
703.2,,,,,,,,0.00354218
703.5,,,,,,,,0.06855164
703.7,,,,,,,,0.0389640019832412
703.9,,,,,,,,0.056466549145026
704.2,,,,,,,,0.0648011
704.4,,,,,,,,0.05354946
704.6,,,,,,,,0.02854582
704.9,,,,,,,,0.035213457678633
705.1,,,,,,,,0.0277123660474944
705.3,,,,,,,,0.0102098189116266
705.6,,,,,,,,0.0105055
705.8,,,,,,,,0.052716001797762
706.0,,,,,,,,0.02854582
706.3,,,,,,,,0.006459273098649
706.5,,,,,,,,0.01354364
706.8,,,,,,,,0.0414643658620152
707.0,,,,,,,,0.0502156409409102
707.2,,,,,,,,0.005209091159262
707.5,,,,,,,,0.01854436
707.7,,,,,,,,0.00354218
707.9,,,,,,,,0.0480691
708.2,,,,,,,,0.04729855
708.4,,,,,,,,0.011897565
708.6,,,,,,,,0.006459273098649
708.9,,,,,,,,0.0502156409409102
709.1,,,,,,,,0.00145854553185012
709.3,,,,,,,,0.06605128
709.6,,,,,,,,0.07271891282795401
709.8,,,,,,,,0.02229491
710.0,,,,,,,,0.03354655
710.3,,,,,,,,0.0302127299262684
710.5,,,,,,,,0.0164607286033782
710.7,,,,,,,,0.078969820995786
711.0,,,,,,,,0.0277123660474944
711.2,,,,,,,,0.06980183
711.4,,,,,,,,0.03854728
711.7,,,,,,,,0.055216368682908
711.9,,,,,,,,0.06021709644045601
712.1,,,,,,,,0.07146873236583601
712.4,,,,,,,,0.03979746
712.6,,,,,,,,0.0102098189116266
712.9,,,,,,,,0.0489654574931538
713.1,,,,,,,,0.00020836364066874
713.3,,,,,,,,0.00270872747020044
713.6,,,,,,,,0.084804
713.8,,,,,,,,0.055216368682908
714.0,,,,,,,,0.037713821557407
714.3,,,,,,,,0.01354364
714.5,,,,,,,,0.0414643658620152
714.7,,,,,,,,0.006459273098649
715.0,,,,,,,,0.01354364
715.2,,,,,,,,0.028962546478512
715.4,,,,,,,,0.05604982
715.7,,,,,,,,0.01979455
715.9,,,,,,,,0.043548
716.1,,,,,,,,0.00145854553185012
716.4,,,,,,,,0.01729418
716.6,,,,,,,,0.0339632742308766
716.8,,,,,,,,0.07855309
717.1,,,,,,,,0.0114600008510136
717.3,,,,,,,,0.05604982
717.5,,,,,,,,0.063967637723142
717.8,,,,,,,,0.0164607286033782
718.0,,,,,,,,0.00729273
718.3,,,,,,,,0.01354364
718.5,,,,,,,,0.006459273098649
718.7,,,,,,,,0.053966182208046
719.0,,,,,,,,0.0277123660474944
719.2,,,,,,,,0.0302127299262684
719.4,,,,,,,,0.03646363810965061
719.7,,,,,,,,0.03854728
719.9,,,,,,,,0.0302127299262684
720.1,,,,,,,,0.03354655
720.4,,,,,,,,0.01104327
720.6,,,,,,,,0.017023311
720.8,,,,,,,,0.055216368682908
721.1,,,,,,,,0.01979455
721.3,,,,,,,,0.028962546478512
721.5,,,,,,,,0.0227116382951298
721.8,,,,,,,,0.00020836364066874
722.0,,,,,,,,0.0239618202345168
722.3,,,,,,,,0.0114600008510136
722.5,,,,,,,,0.003958909219875
722.7,,,,,,,,0.02229491
723.0,,,,,,,,0.01229346
723.2,,,,,,,,0.08522073522819601
723.4,,,,,,,,0.01479382
723.7,,,,,,,,0.04021418543099761
723.9,,,,,,,,0.0152105466639912
724.1,,,,,,,,0.088971276510882
724.4,,,,,,,,0.06855164
724.6,,,,,,,,0.0464650936143798
724.8,,,,,,,,0.055216368682908
725.1,,,,,,,,0.006459273098649
725.3,,,,,,,,0.006459273098649
725.5,,,,,,,,0.00979309
725.8,,,,,,,,0.002292
726.0,,,,,,,,0.0089596369722396
726.3,,,,,,,,0.04104764
726.5,,,,,,,,0.031462910357286
726.7,,,,,,,,0.0277123660474944
727.0,,,,,,,,0.053966182208046
727.2,,,,,,,,0.09397200426843
727.4,,,,,,,,0.147729823074762
727.7,,,,,,,,0.07646946012338401
727.9,,,,,,,,0.09397200426843
728.1,,,,,,,,0.148980003485046
728.4,,,,,,,,0.201487653958416
728.6,,,,,,,,0.31025348411052
728.8,,,,,,,,0.471526928504028
729.1,,,,,,,,0.9128411752148401
729.3,,,,,,,,1.23788847323538
729.5,,,,,,,,2.00299976540352
729.8,,,,,,,,2.71560343068276
730.0,,,,,,,,3.5907307939554
730.3,,,,,,,,4.26582890179092
730.5,,,,,,,,4.92592494121794
730.7,,,,,,,,5.422247174083201
731.0,,,,,,,,5.752295389988401
731.2,,,,,,,,6.133600734940801
731.4,,,,,,,,6.341131024323
731.7,,,,,,,,6.662427706886401
731.9,,,,,,,,6.846204785865
732.1,,,,,,,,7.0149790215168
732.4,,,,,,,,7.116243561871201
732.6,,,,,,,,7.172501899591801
732.8,,,,,,,,7.427539382107801
733.1,,,,,,,,7.532554635885599
733.3,,,,,,,,7.2337606684758
733.6,,,,,,,,7.522553001232201
733.8,,,,,,,,7.285018575033001
734.0,,,,,,,,7.3937837647242
734.3,,,,,,,,7.4037853993776
734.5,,,,,,,,7.206256749832201
734.7,,,,,,,,7.300020640849801
735.0,,,,,,,,7.087489920304201
735.2,,,,,,,,7.1374965592848
735.4,,,,,,,,7.071237359237401
735.7,,,,,,,,6.909963767739
735.9,,,,,,,,7.063735937574001
736.1,,,,,,,,6.8624565746052
736.4,,,,,,,,6.839953859451601
736.6,,,,,,,,6.624922148406001
736.9,,,,,,,,6.5436601050318
737.1,,,,,,,,6.4836518313978
737.3,,,,,,,,6.396138866793601
737.6,,,,,,,,6.346131839058001
737.8,,,,,,,,6.157354328916001
738.0,,,,,,,,6.154853727171
738.3,,,,,,,,6.0260852629896
738.5,,,,,,,,5.9610757858656
738.7,,,,,,,,5.8585607502612
739.0,,,,,,,,5.683535199441001
739.2,,,,,,,,5.59102179849
739.4,,,,,,,,5.5010086157124
739.7,,,,,,,,5.5335133542744
739.9,,,,,,,,5.4284981004966
740.2,,,,,,,,5.1959644942158
740.4,,,,,,,,5.182212146139
740.6,,,,,,,,5.00718698251878
740.9,,,,,,,,4.7584008115428
741.1,,,,,,,,4.79590598334156
741.3,,,,,,,,4.650884957056681
741.6,,,,,,,,4.5971272226361
741.8,,,,,,,,4.49086186184496
742.0,,,,,,,,4.20707034900696
742.3,,,,,,,,4.29583342528956
742.5,,,,,,,,3.97328624643948
742.7,,,,,,,,4.2033200248569
743.0,,,,,,,,3.819514078159501
743.2,,,,,,,,3.72700067772684
743.5,,,,,,,,3.61323389682732
743.7,,,,,,,,3.56572708882014
743.9,,,,,,,,3.4382087332071
744.2,,,,,,,,3.28443617824548
744.4,,,,,,,,3.22567762546152
744.6,,,,,,,,3.11066092933446
744.9,,,,,,,,3.06190382045478
745.1,,,,,,,,2.81686816645134
745.3,,,,,,,,2.80186590470202
745.6,,,,,,,,2.81436775752882
745.8,,,,,,,,2.5993364336832
746.1,,,,,,,,2.57683333081128
746.3,,,,,,,,2.38055478620586
746.5,,,,,,,,2.42681148616302
746.8,,,,,,,,2.16052264399686
747.0,,,,,,,,2.17552490574618
747.2,,,,,,,,2.11676635348056
747.5,,,,,,,,1.96924491775482
747.7,,,,,,,,2.03925502197474
747.9,,,,,,,,1.9542426560055
748.2,,,,,,,,1.92173791640682
748.4,,,,,,,,1.77796699817196
748.7,,,,,,,,1.74671255996412
748.9,,,,,,,,1.59168989695248
749.1,,,,,,,,1.5141786618579
749.4,,,,,,,,1.40041207378086
749.6,,,,,,,,1.4116637221464
749.8,,,,,,,,1.25289063857346
750.1,,,,,,,,1.30414806048276
750.3,,,,,,,,1.04911096309338
750.5,,,,,,,,0.8915880839817
750.8,,,,,,,,0.8253284003230801
751.0,,,,,,,,0.67280624316354
751.3,,,,,,,,0.6165480516148201
751.5,,,,,,,,0.4340214673678801
751.7,,,,,,,,0.384014201869722
752.0,,,,,,,,0.330256395140712
752.2,,,,,,,,0.263996735792238
752.4,,,,,,,,0.30650291867319
752.7,,,,,,,,0.206488387780542
752.9,,,,,,,,0.160231651487748
753.1,,,,,,,,0.137728367559666
753.4,,,,,,,,0.08397054875333401
753.6,,,,,,,,0.090221462985744
753.9,,,,,,,,0.108974193553818
754.1,,,,,,,,0.01479382
754.3,,,,,,,,0.05771672955531001
754.6,,,,,,,,0.04396472974078921
754.8,,,,,,,,0.06730146
755.0,,,,,,,,0.01979455
755.3,,,,,,,,0.0389640019832412
755.5,,,,,,,,0.03104618
755.7,,,,,,,,0.035213457678633
756.0,,,,,,,,0.0152105466639912
756.2,,,,,,,,0.080220007470648
756.5,,,,,,,,0.0152105466639912
756.7,,,,,,,,0.04396472974078921
756.9,,,,,,,,0.03729709
757.2,,,,,,,,0.06521782419800401
757.4,,,,,,,,0.01104327
757.6,,,,,,,,0.0252120021739038
757.9,,,,,,,,0.031462910357286
758.1,,,,,,,,0.02354509
758.3,,,,,,,,0.00979309
758.6,,,,,,,,0.01729418
758.8,,,,,,,,0.035213457678633
759.1,,,,,,,,0.03854728
759.3,,,,,,,,0.00479236
759.5,,,,,,,,0.0489654574931538
759.8,,,,,,,,0.0022291
760.0,,,,,,,,0.0029796
