,Abberior STAR 470SXP em,Abberior STAR 470SXP ex,Abberior STAR 520SXP em,Abberior STAR 520SXP ex,abberior STAR 580 em,abberior STAR 580 ex,abberior STAR 635 em,abberior STAR 635 ex,Abberior STAR GREEN em,Abberior STAR GREEN ex,Abberior STAR ORANGE em,Abberior STAR ORANGE ex,Abberior STAR RED em,Abberior STAR RED ex,Alexa Fluor 350 em,Alexa Fluor 350 ex,Alexa Fluor 405 em,Alexa Fluor 405 ex,Alexa Fluor 430 em,Alexa Fluor 430 ex,Alexa Fluor 488 em,Alexa Fluor 488 ex,Alexa Fluor 514 em,Alexa Fluor 514 ex,Alexa Fluor 532 em,Alexa Fluor 532 ex,Alexa Fluor 546 em,Alexa Fluor 546 ex,Alexa Fluor 555 em,Alexa Fluor 555 ex,Alexa Fluor 568 em,Alexa Fluor 568 ex,Alexa Fluor 594 em,Alexa Fluor 594 ex,Alexa Fluor 610 em,Alexa Fluor 610 ex,Alexa Fluor 633 em,Alexa Fluor 633 ex,Alexa Fluor 635 em,Alexa Fluor 635 ex,Alexa Fluor 647 em,Alexa Fluor 647 ex,Alexa Fluor 660 em,Alexa Fluor 660 ex,Alexa Fluor 680 em,Alexa Fluor 680 ex,Alexa Fluor 700 em,Alexa Fluor 700 ex,Alexa Fluor 750 em,Alexa Fluor 750 ex,Alexa Fluor 790 em,Alexa Fluor 790 ex,Abberior LIVE 550 em,Abberior LIVE 550 ex,Abberior LIVE 610 em,Abberior LIVE 610 ex,DAPI em,DAPI ex,SYTOX Blue em,SYTOX Blue ex,abberior STAR440L ex,abberior STAR440L em,abberior STAR460L ex,abberior STAR460L em,abberior STAR520L ex,abberior STAR520L em,Cy3 em,Cy7 em,Cy7 ex,Cy3 ex,Cy5 ex,Cy5 em,ATTO 550 ex,ATTO 550 em,ATTO 390 em,ATTO 390 ex,ATTO 542 em,ATTO 542 ex,ATTO 550 ex.1,ATTO 565 em,ATTO 565 ex,ATTO 590 em,ATTO 590 ex,ATTO 594 em,ATTO 594 ex,ATTO 610 em,ATTO 610 ex,ATTO 620 em,ATTO 620 ex,ATTO 633 em,ATTO 633 ex,ATTO 643 em,ATTO 643 ex,ATTO 647 em,ATTO 647 ex,ATTO 647N em,ATTO 647N ex,ATTO 655 em,ATTO 655 ex,ATTO 665 em,ATTO 665 ex,ATTO 680 em,ATTO 680 ex,ATTO 700 em,ATTO 700 ex,ATTO 725 em,ATTO 725 ex,ATTO 740 em,ATTO 740 ex,6-FAM em,6-FAM ex
598.9699707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.896643766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,0.89067,0.005020358,0.74721,0.04851,0.92622,0.625240028,,0.2129,0.0886,,0.6469,0.8492,,0.26303,0.0076,,,,0.5018,0.0029,0.0688,,0.236,0.0034,0.3,0.0065,0.3637,0.0268,0.4083,0.0108,0.9678,0.4132,0.4851,0.8615,0.0759,0.7203,,0.3124,,0.2898,,0.3023,,0.591,,0.2506,,0.1799,,0.0713,,0.0337,0.383713722,0.008303436,0.073559999,0.808487654,0.0632,,0.0158,,0.00237,0.13878,0.000291422,,0.04851,0.74721,0.3294,,0.0843,0.0046,0.3336,,0.006017316,0.503073597,0.038597402,0.001,0.326415588,,0.006017316,0.896883127,0.038467532,0.392714289,0.908913411,0.392714289,0.96705628,0.030121211,0.61832468,0.011177489,0.428415586,0.002766234,0.320160164,,0.235887446,,0.334671,,0.272991346,,0.360476193,,0.241822509,,0.223956708,,0.130017317,,0.102878788,,0.071281385,0.145757511,0
600,0.90044,0.005020358,0.74516,0.04531,0.947824019,0.588169992,,0.2087,0.0863,,0.6775,0.8252,,0.26091,0.0074,,,,0.4933,0.0031,0.0669,,0.2271,0.0035,0.2905,0.0068,0.3492,0.0253,0.4054,0.0096,0.9829,0.3803,0.5236,0.8312,0.0874,0.7493,,0.3156,,0.2891,,0.3052,,0.5975,,0.2547,,0.1842,,0.0731,,0.0346,0.366842091,0.008005767,0.084109999,0.847869098,,,0.0156,,0.00499,0.1339,0.000358907,0.908429011,0.04531,0.74516,0.3259,,0.0884,0.0038,0.3371,,0.005160173,0.483727272,0.037281385,,0.320164505,,0.005160173,0.87636364,0.033337662,0.429160179,0.88029437,0.429160179,0.982818195,0.035688311,0.642658008,0.013541126,0.452978357,0.003112554,0.328926399,,0.236203465,0.001127273,0.340121217,0.001,0.273025976,,0.369731606,,0.24977489,,0.231251087,,0.134160175,,0.10604762,,0.073506494,0.142402187,0
601,0.91034,0.004743645,0.76141,0.04174,0.9669891,0.541809976,,0.2053,0.084,,0.7233,0.7868,,0.26097,,,,,0.4874,,0.0642,,0.2187,,0.2844,0.0067,0.3365,0.0237,0.4073,,0.9908,0.3502,0.561,0.7992,0.1013,0.7882,,0.3235,,0.29,,0.3085,,0.604,,0.2599,,0.1886,,0.0751,,0.0353,0.352640361,0.007588916,0.098520003,0.876640916,,,,,0.00654,0.1306,0.000257682,,0.04174,0.76141,0.3236,,0.0884,0.0032,0.3371,,0.004735931,0.465181815,0.036138528,,0.314199136,,0.004735931,0.855341989,0.028761905,0.466857148,0.848415581,0.466857148,0.993610398,0.042190475,0.668134195,0.016428571,0.479445894,0.003675325,0.338896098,,0.236675327,0.000981818,0.345402601,0.001,0.272640696,,0.378653685,,0.257116886,,0.238554118,,0.138554116,,0.109341991,,0.075969697,0.139046863,0
601.0200195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916050743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,0.92045,0.004295635,0.78901,0.03929,0.977379978,0.493660003,,0.2025,0.0818,,0.7778,0.7351,,0.26241,,,,,0.4695,,0.0621,,0.2115,,0.2757,0.0066,0.3213,0.0225,0.4021,,0.9934,0.3215,0.598,0.7635,0.117,0.8251,,0.3269,,0.293,,0.3132,,0.6096,,0.2627,,0.1933,,0.0769,,0.0358,0.339742273,0.006876753,0.11451,0.904153943,,,,,0.00716,0.12604,0.000416691,,0.03929,0.78901,0.3198,,0.0925,0.0031,0.3371,,0.004281385,0.44816017,0.034969697,,0.308350648,,0.004281385,0.833718615,0.024744588,0.505536801,0.813562768,0.505536801,0.998965369,0.049926406,0.694272728,0.019900433,0.507731611,0.004341991,0.350086578,,0.237251082,0.00089697,0.350688317,0.001,0.272073595,,0.387225109,,0.263896107,,0.246220782,,0.143220781,,0.112766234,,0.078450217,0.136885807,0
602.0499878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.926965587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602.9400024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.932352098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,0.92702,0.004295635,0.78955,0.03779,0.984879971,0.449730009,,0.2011,0.0795,,0.8051,0.6788,,0.26454,,,,,0.4675,,0.0601,,0.2037,,0.2685,0.0064,0.3135,0.0207,0.4073,,1,0.2944,0.6373,0.7283,0.1354,0.8515,,0.3388,,0.2975,,0.3146,,0.615,,0.2692,,0.1981,,0.079,,0.0366,0.327832818,0.006879271,0.127540007,0.927890658,,,,,0.00601,,0.000429244,,0.03779,0.78955,0.3179,,0.0925,0.0028,0.3371,,0.003909091,0.432389607,0.033909091,,0.302515151,,0.003909091,0.811731606,0.021225108,0.545064932,0.776329013,0.545064932,0.998943721,0.058774891,0.721147199,0.023904762,0.537774896,0.00495671,0.362913421,,0.237835496,0.000872727,0.355909098,0.001,0.271030306,,0.39531602,,0.269896109,,0.25409524,,0.148095239,,0.116142857,,0.080969697,0.134940863,0
603.9699707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.938870773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,0.93453,0.004071629,0.80901,0.03384,1,0.407779992,,0.1997,0.0772,,0.8371,0.6409,0.00236,0.26859,,,,,0.4606,,0.0575,,0.1992,,0.2607,0.0064,0.2999,0.0205,0.4028,,0.9939,0.2688,0.6779,0.6904,0.1562,0.8764,,0.3473,,0.304,,0.319,,0.6205,,0.2752,,0.2034,,0.0809,,0.0373,0.317141593,0.006696227,0.146620005,0.949109852,,,,,0.00583,0.1191,0.000351894,,0.03384,0.80901,0.3165,,0.0966,0.0025,0.3371,,0.003688312,0.418160176,0.033000001,,0.297177489,,0.003688312,0.789502176,0.018406926,0.585043289,0.737303044,0.585043289,0.993086568,0.069012987,0.748432916,0.028658009,0.56920779,0.005939394,0.37728572,,0.238865798,0.000909091,0.361281393,0.001,0.2699697,,0.402865803,,0.2752078,,0.262220781,,0.153220779,,0.119627706,,0.083506495,0.132995903,0
605,0.94102,0.004071629,0.8102,0.0329,0.997517014,0.367810011,,0.1997,0.0749,,0.8653,0.6047,0.002523636,0.27345,,,,,0.4435,,0.0559,,0.1903,,0.2554,0.0064,0.2903,0.0192,0.4064,,0.9855,0.2456,0.7155,0.6528,0.1779,0.9033,,0.3611,0.0274,0.3126,,0.3189,,0.6256,,0.282,,0.2087,,0.0831,,0.0381,0.304690838,0.006360688,0.166989997,0.967991352,,,,,0.00472,0.1148,0.000394836,0.951150436,0.0329,0.8102,0.3108,,0.0986,0.002,0.3371,,0.003311688,0.404619055,0.032,,0.291874454,,0.003311688,0.766753262,0.015805195,0.624744582,0.696987031,0.624744582,0.981593052,0.080999999,0.776251102,0.034372295,0.602199134,0.006865801,0.393225116,,0.240225105,0.000969697,0.366735937,0.000909091,0.268926413,,0.40974459,,0.279987018,,0.270463203,,0.158554111,,0.123090908,,0.086281387,0.131050959,0
606,0.94657,0.003913508,0.82215,0.02933,0.990837292,0.329459995,,0.2011,0.0726,,0.8927,0.5687,0.002834545,0.28011,,,,,0.432,,0.0539,,0.1833,,0.2475,0.0064,0.2808,0.0192,0.4084,,0.9717,0.2244,0.7481,0.6144,0.2037,0.9385,,0.3785,0.018,0.3232,,0.3189,,0.6301,,0.2875,,0.2142,,0.0851,,0.0387,0.294727176,0.006415153,0.188559994,0.981657982,,,,,0.00323,0.11293,0.000493079,,0.02933,0.82215,0.3079,,0.1027,0.0016,0.3337,,0.003,0.391969705,0.031,,0.286341988,,0.003,0.743857165,0.013666667,0.663861464,0.656013,0.663861464,0.964610372,0.094896103,0.804350669,0.040926407,0.636212117,0.008220779,0.410683991,0.001,0.242103894,0.001138528,0.372160174,0.000969697,0.268177494,,0.416129872,,0.283926411,,0.279220775,,0.16425108,,0.126402598,,0.089138529,0.129106015,0
606.0200195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.954846831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,0.95355,0.003755386,0.83912,0.02858,0.986410022,0.296149999,,0.2032,0.0703,,0.9167,0.5291,0.0033,0.28799,,,,,0.4293,,0.0511,,0.1769,,0.2404,0.0066,0.2735,0.018,0.4017,,0.9591,0.2042,0.7844,0.576,0.2261,0.9646,,0.3971,0.0192,0.336,,0.3191,,0.6346,,0.2913,,0.2202,,0.0872,,0.0397,0.285623342,0.006195443,0.212559998,0.992087781,,,,,0.00283,0.10935,0.000528811,,0.02858,0.83912,0.3049,,0.1027,0.0014,0.3372,,0.002597403,0.381000004,0.03,,0.280939394,,0.002597403,0.720761923,0.011926407,0.701731591,0.614969704,0.701731591,0.942190462,0.111194805,0.832376641,0.0488658,0.671086581,0.009692641,0.429593075,0.001,0.244670992,0.001372294,0.377835497,0.001138528,0.267822516,,0.421692636,,0.287160175,,0.288186146,,0.170047616,,0.129718616,,0.091969697,0.127161056,0
607.0499878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.967286985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607.9400024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.968477263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,0.96207,0.0038608,0.84592,0.025,0.974629998,0.262400001,,0.206,0.068,,0.9385,0.4891,0.003774545,0.29732,,,,,0.4164,,0.0501,,0.1698,,0.2331,0.0062,0.2634,0.0175,0.4015,,0.9424,0.1852,0.818,0.5379,0.26,0.988,,0.4122,0.0209,0.3506,,0.3235,,0.6384,,0.2947,,0.2259,,0.0891,,0.0405,0.280128062,0.006351135,0.237839997,0.997122824,,,,,0.00148,,0.000461059,,0.025,0.84592,0.3009,,0.1027,0.0009,0.3372,,0.002281385,0.37038961,0.028909091,,0.276116882,,0.002281385,0.698034643,0.01038961,0.738359301,0.573943727,0.738359301,0.914822515,0.130030302,0.859909109,0.058134199,0.706506488,0.011411256,0.450194804,0.001,0.248030301,0.001536797,0.383865801,0.001372294,0.268073595,,0.426411251,,0.289645021,,0.297251082,,0.175878785,,0.132861474,,0.094909091,0.125216112,0
608.9699707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.978096341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,0.96574,0.00349185,0.86736,0.02406,0.963999987,0.234579995,,0.2108,0.0657,,0.9555,0.4512,0.004161818,0.30839,,,,,0.4003,,0.048,,0.1632,,0.2258,0.0058,0.2626,0.0169,0.4036,,0.9349,0.1689,0.8476,0.4995,0.2921,0.9913,,0.4298,0.0233,0.3677,,0.3238,,0.6417,,0.3017,,0.2325,,0.0914,,0.0415,0.272958934,0.006165114,0.266629994,1,,,,,0.00208,0.10363,0.000643844,,0.02406,0.86736,0.296,,0.1068,0.0004,0.3407,,0.002138528,0.360948051,0.027969697,,0.270991336,,0.002138528,0.675774896,0.009017316,0.77307792,0.533354977,0.77307792,0.882878795,0.152030303,0.886683993,0.068982683,0.742164503,0.013571429,0.47242424,0.001,0.252372294,0.001831169,0.390316015,0.001536797,0.269121214,,0.430571424,,0.291251084,,0.306506493,,0.181878789,,0.136030306,,0.097999999,0.12327116,0
610,0.96893,0.003399613,0.85605,0.02312,0.954942012,0.207289994,,0.2164,0.0634,,0.9703,0.4214,0.004661818,0.32102,,,,,0.3952,,0.0465,,0.1598,,0.2175,0.0063,0.2568,0.0163,0.3983,,0.9129,0.1534,0.876,0.4643,0.3221,0.9931,0.0201,0.4479,0.0271,0.3865,,0.3252,,0.6452,,0.306,,0.239,,0.0934,,0.0421,0.266136944,0.006288787,0.297250003,0.997122824,,,,,0.00229,0.10084,0.000751165,0.981017685,0.02312,0.85605,0.2912,,0.1089,0.0002,0.3407,,0.001969697,0.351787879,0.027138529,,0.265432894,,0.001969697,0.65399567,0.007787879,0.80572295,0.49364502,0.80572295,0.847012999,0.177095241,0.912000001,0.081597402,0.77755844,0.016147186,0.496194808,0.002,0.257735928,0.002077922,0.397225106,0.001831169,0.271090905,0.001,0.434147181,,0.291956711,,0.316090911,,0.188047621,,0.139090912,,0.10090909,0.121326208,0
611,0.97382,0.003360082,0.86135,0.02294,0.9227327,0.182459995,,0.2226,0.0611,,0.9836,0.3917,0.00542,0.33512,,,,,0.3839,,0.0452,,0.1518,,0.2119,0.006,0.2509,0.0158,0.3993,,0.8866,0.1392,0.9036,0.4291,0.3598,0.9959,0.0254,0.4742,0.0326,0.4076,,0.3277,,0.6479,,0.313,,0.2457,,0.0956,,0.0431,0.259975076,0.005982361,0.329189986,0.988671124,,,,,0.0033,0.09821,0.000720254,,0.02294,0.86135,0.2837,,0.1089,0.0001,0.3442,,0.001909091,0.34404329,0.026372295,,0.25950649,,0.001909091,0.632822508,0.006878788,0.836329001,0.455238094,0.836329001,0.807896113,0.205502169,0.935406919,0.096298701,0.812073586,0.0191342,0.521774896,0.002,0.264251082,0.0024329,0.404653677,0.002077922,0.273999994,0.001,0.437134198,,0.291757579,,0.325432906,,0.194251085,,0.142000001,,0.104060605,0.119381256,0
611.0100098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.983140392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,0.97942,0.003333729,0.87222,0.02106,0.908259988,0.158150002,,0.2295,0.0588,,0.9905,0.362,0.006270909,0.35108,,,,,0.3776,,0.0433,,0.1456,,0.2042,0.006,0.2466,0.0158,0.3932,,0.8707,0.1265,0.9263,0.3961,0.4023,1,0.0296,0.5007,0.0386,0.4304,,0.3247,,0.6508,,0.3161,,0.2528,,0.0977,,0.044,0.255192429,0.005727352,0.366329998,0.975184321,,,,,0.00302,0.095,0.000711712,,0.02106,0.87222,0.2788,,0.113,0.0001,0.3476,,0.002,0.336835501,0.025536797,,0.253367963,,0.002,0.612164505,0.006047619,0.864597402,0.418363635,0.864597402,0.765909084,0.237380954,0.956303014,0.113406928,0.845385281,0.022792208,0.548835506,0.003,0.27195671,0.002675325,0.4127316,0.0024329,0.277909084,0.001,0.439792209,,0.290805198,,0.334671002,,0.200645025,,0.144999998,,0.107168831,0.118175611,0
612.0200195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987753157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,0.98459,0.003373259,0.90437,0.01899,0.899269998,0.138620004,,0.2372,0.0565,,0.9968,0.3359,0.007085455,0.36843,,,,,0.3685,,0.042,,0.1402,,0.1975,0.006,0.2456,0.0154,0.3841,,0.8444,0.1151,0.9441,0.3637,0.4422,0.9872,0.0343,0.528,0.0435,0.4553,,0.3289,,0.6529,,0.3198,,0.26,,0.1,,0.0454,0.250307858,0.005832203,0.401749998,0.958460689,,,,,0.00167,,0.000645471,,0.01899,0.90437,0.2722,,0.113,0.0001,0.3511,,0.002090909,0.329805195,0.024831169,,0.247125538,,0.002090909,0.592242432,0.005341991,0.890406925,0.3831645,0.890406925,0.722073585,0.272623377,0.97399998,0.132822512,0.877194811,0.026982685,0.577251098,0.003,0.280757575,0.003112554,0.421476189,0.002675325,0.282787875,0.001,0.441982692,0.001,0.28922511,,0.343701302,,0.207251086,,0.147999997,,0.110233767,0.117015474,0
613.039978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987755868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,0.98552,0.002977955,0.89505,0.01798,0.871619999,0.123559996,,0.2462,0.0542,,0.9984,0.3106,0.008220909,0.38807,,,,,0.361,,0.0405,,0.1341,,0.1914,0.0059,0.2404,0.0148,0.3841,,0.8213,0.1035,0.9587,0.3323,0.4868,0.9614,0.0416,0.5571,0.0506,0.4826,,0.3301,,0.6549,,0.3244,,0.2675,,0.1023,,0.0462,0.245128617,0.005950647,0.439049989,0.936522186,,,,,0.00096,0.0897,0.000727828,,0.01798,0.89505,0.2621,,0.117,0.0001,0.3581,,0.002030303,0.323333333,0.024168831,,0.240735931,,0.002030303,0.5730736,0.004675325,0.913432907,0.349519474,0.913432907,0.677034626,0.311168833,0.987787859,0.154935068,0.906541127,0.032121213,0.60685716,0.004,0.290805197,0.003675325,0.430839822,0.003112554,0.288896102,0.001,0.444121221,0.001,0.287164505,,0.352506495,,0.214047622,,0.150999999,,0.113255411,0.115855321,0
614.0499878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.993442382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,0.98901,0.003241491,0.90848,0.01622,0.843838018,0.108149998,,0.2559,0.0519,,1,0.2854,0.00943,0.4091,,,,,0.3511,,0.0389,,0.131,,0.1856,0.0058,0.2366,0.0145,0.3767,,0.8002,0.0938,0.9746,0.305,0.5308,0.9393,0.0489,0.5863,0.0589,0.5108,,0.3334,0.0016,0.657,,0.3285,,0.2751,,0.1044,,0.047,0.240588561,0.005572015,0.482499987,0.910447776,,,,,-0.00074,0.0864,0.000992953,,0.01622,0.90848,0.2578,,0.1191,0.0001,0.3721,,0.001770563,0.317917744,0.023372294,,0.234861474,,0.001770563,0.554610392,0.004112554,0.933809525,0.317861461,0.933809525,0.631372291,0.352852817,0.996623356,0.179961044,0.932774892,0.038000001,0.63735499,0.005,0.302316018,0.004341991,0.440952377,0.003675325,0.296406931,0.000909091,0.446090913,0.001,0.28474892,,0.360913418,,0.220878788,,0.154000001,,0.116233765,0.114706554,0
615.0700073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.992034504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615.9400024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.994365076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,0.99218,0.003017486,0.919,0.01638,0.813191804,0.094729997,,0.2663,0.0496,,0.9994,0.2601,0.010539091,0.43208,,,,,0.3422,,0.0378,,0.1231,,0.1807,0.006,0.2342,0.0151,0.3686,,0.7732,0.0848,0.9857,0.2782,0.5795,0.9163,0.0589,0.6162,0.068,0.5414,,0.3347,0.0015,0.6587,,0.3327,,0.2831,,0.1068,,0.0482,0.236695215,0.005794664,0.517799973,0.87897861,,,,,-0.00164,0.08405,1.62E-06,,0.01638,0.919,0.2488,,0.1191,0.0001,0.3791,,0.001597403,0.312987005,0.022597403,,0.228922081,,0.001597403,0.536982687,0.003766234,0.951783553,0.288229427,0.951783553,0.585913429,0.39711688,0.99977055,0.207567103,0.955489167,0.044878788,0.668822513,0.005,0.315285713,0.005047619,0.452121209,0.004341991,0.305316022,0.000969697,0.447909094,0.001,0.282324678,,0.368774886,,0.227878787,,0.157,,0.119168832,0.113546409,0
616.9500122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,0.99401,0.002833011,0.92856,0.01572,0.788609982,0.081560001,,0.2781,0.0473,,0.9973,0.2386,0.012441818,0.45688,,,,,0.3333,,0.0364,,0.1194,,0.1743,0.0061,0.23,0.015,0.359,,0.7534,0.077,0.9958,0.2524,0.6197,0.8921,0.0697,0.6492,0.08,0.5731,,0.3427,0.0016,0.6602,,0.338,,0.291,,0.1092,,0.0496,0.231764138,0.005938349,0.560000002,0.836360395,,,,,-0.0044,0.08229,7.06E-06,,0.01572,0.92856,0.2408,,0.1232,0.0001,0.393,0.0094,0.001510823,0.308125536,0.021909091,,0.222337666,,0.001510823,0.520121208,0.003372294,0.966761912,0.260601725,0.966761912,0.541000011,0.444,0.996731597,0.237913424,0.974207783,0.052926407,0.700896098,0.007,0.329822508,0.005878788,0.464121206,0.00495671,0.315774898,0.001138528,0.449878786,0.001,0.279705635,,0.376116875,,0.23504762,,0.159999999,,0.122060608,0.112386256,0
617.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617.9699707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.996010226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,0.99697,0.002529944,0.94405,0.01278,0.773769975,0.07254,,0.2913,0.045,,0.9924,0.218,0.014527273,0.48343,,,,,0.3308,,0.0357,,0.115,,0.1694,0.006,0.2272,0.0142,0.3515,,0.7249,0.0691,1,0.2301,0.6684,0.8659,0.0823,0.6771,0.0915,0.6071,,0.3475,0.0017,0.6621,,0.3441,,0.2994,,0.1115,,0.0508,0.228654876,0.006061324,0.605579972,0.799856126,,,,,-0.00557,,0.000941081,,0.01278,0.94405,0.231,,0.1273,0.0001,0.4035,0.0094,0.001601732,0.303406921,0.021372294,,0.216043297,,0.001601732,0.504090904,0.002909091,0.978926417,0.234999996,0.978926417,0.497177501,0.492974031,0.987086576,0.270896106,0.988121193,0.062177489,0.733372279,0.008,0.345965364,0.006878788,0.47695238,0.005939394,0.327714293,0.001372294,0.451926403,0.000909091,0.277082258,,0.382896095,,0.242251082,,0.163000001,,0.125000001,0.111226112,0
618.9799805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.987541278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,0.99923,0.002859364,0.9407,0.01132,0.744279981,0.06168,,0.3058,0.0427,,0.9862,0.1974,0.016509091,0.51141,,,,,0.3179,,0.0341,,0.111,,0.1618,0.0058,0.2253,0.014,0.3418,,0.7,0.0625,0.9983,0.2079,0.7162,0.8275,0.0951,0.7081,0.1029,0.6411,,0.3563,0.0016,0.6637,,0.3486,,0.3077,,0.1141,,0.0517,0.224040538,0.005322831,0.647419989,0.760654569,,,,,-0.00648,0.079,0.000974085,,0.01132,0.9407,0.2225,,0.1273,0.0001,0.4209,0.0094,0.001536797,0.298922075,0.020857143,,0.209645029,,0.001536797,0.488909085,0.002597403,0.988385283,0.211580084,0.988385283,0.455021653,0.543632039,0.97071429,0.306281384,0.996593053,0.07282251,0.765961016,0.009,0.363731599,0.008047619,0.490748918,0.006865801,0.341086586,0.001536797,0.454177483,0.000969697,0.27469265,,0.388805185,,0.24955411,,0.16590909,,0.128030306,0.110065967,0
